_id,estStatusDesc,enfrID,inspID,infrTypeCD,postal,rowNo,addr,estName,infrAction,lon,servID,enfrOutcome,unit,infrTypeDesc,enfrAmountFined,inspStatusDesc,enfrOutcomeDate,lat,servTypeCD,inspDate,infrID,addrID,estID,servTypeDesc,estStatusCD
13155298,Pass,,89611,10020,M2N,97,1 CANTERBURY PL,HAIRCUTS ON WHEELS,Notice to Comply,-79.41449595,560368,,,Footbaths cleaned then disinfected with an ILD between clients,,Conditional,,43.77215319,7017,2017-05-04T00:00:00,12185,2910023,3647636,Nails,PASS
13155299,Pass,,89611,10012,M2N,98,1 CANTERBURY PL,HAIRCUTS ON WHEELS,Notice to Comply,-79.41449595,560368,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.77215319,7017,2017-05-04T00:00:00,12184,2910023,3647636,Nails,PASS
13155300,Pass,,89619,10021,M9W,99,2428 ISLINGTON AVE,ANN NAILS & SPA,Notice to Comply,-79.55994053,560612,,UNIT-109,"Screens & covers on footbaths are removed, cleaned then disinfected with an ILD",,Conditional,,43.72351819,7017,2017-05-10T00:00:00,12187,2910112,3647770,Nails,PASS
13155301,Pass,,89623,10103,M6B,100,2468 DUFFERIN ST,XTREME BEAUTY CENTRE,Verbal Order,-79.45194651,561969,,,Critical items cleaned then sterilized or provided sterile,,Conditional,,43.7000866,7018,2017-05-11T00:00:00,12189,2910613,3648538,Aesthetics,PASS
13155302,Pass,,89623,10016,M6B,101,2468 DUFFERIN ST,XTREME BEAUTY CENTRE,Verbal Order,-79.45194651,561969,,,Sharps discarded immediately in an approved sharps container and disposed of properly,,Conditional,,43.7000866,7018,2017-05-11T00:00:00,12188,2910613,3648538,Aesthetics,PASS
13155303,Pass,,89675,10018,M2R,102,541 FINCH AVE W,VALLEYVIEW RESIDENCE,Notice to Comply,-79.44624745,558528,,,HLD on-site for work surfaces & items that may be contaminated with blood/body fluids,,Conditional,,43.77091405,7016,2017-05-11T00:00:00,12191,2909162,3646400,Barbering & Hairdressing,PASS
13155304,Pass,,89675,10007,M2R,103,541 FINCH AVE W,VALLEYVIEW RESIDENCE,Notice to Comply,-79.44624745,558528,,,Non-critical items maintained in a sanitary manner before use,,Conditional,,43.77091405,7016,2017-05-11T00:00:00,12190,2909162,3646400,Barbering & Hairdressing,PASS
13155305,Pass,,89676,10005,M2R,104,541 FINCH AVE W,VALLEYVIEW RESIDENCE,Notice to Comply,-79.44624745,558527,,,Single-use items used on one client only,,Conditional,,43.77091405,7017,2017-05-11T00:00:00,12192,2909162,3646400,Nails,PASS
13155306,Pass,,89676,10009,M2R,105,541 FINCH AVE W,VALLEYVIEW RESIDENCE,Notice to Comply,-79.44624745,558527,,,ILD on-site for non-critical items that may break the skin,,Conditional,,43.77091405,7017,2017-05-11T00:00:00,12193,2909162,3646400,Nails,PASS
13155307,Pass,,89676,10012,M2R,106,541 FINCH AVE W,VALLEYVIEW RESIDENCE,Notice to Comply,-79.44624745,558527,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.77091405,7017,2017-05-11T00:00:00,12194,2909162,3646400,Nails,PASS
13155308,Pass,,89676,10018,M2R,107,541 FINCH AVE W,VALLEYVIEW RESIDENCE,Notice to Comply,-79.44624745,558527,,,HLD on-site for work surfaces & items that may be contaminated with blood/body fluids,,Conditional,,43.77091405,7017,2017-05-11T00:00:00,12195,2909162,3646400,Nails,PASS
13155309,Pass,,89910,10008,M6A,108,3401 DUFFERIN ST,DONATO SALON AND SPA,Notice to Comply,-79.45147044,555311,,UNIT-182,Non-critical items cleaned then disinfected with a LLD between clients,,Conditional,,43.72607903,7016,2017-05-24T00:00:00,12196,2904690,3640277,Barbering & Hairdressing,PASS
13155310,Pass,,89922,10005,M4T,109,1244 YONGE ST,SPA NAILS,Notice to Comply,-79.39222455,556822,,UNIT-101B,Single-use items used on one client only,,Conditional,,43.68299068,7017,2017-05-15T00:00:00,12200,2907916,3644291,Nails,PASS
13155311,Pass,,89922,10012,M4T,110,1244 YONGE ST,SPA NAILS,Notice to Comply,-79.39222455,556822,,UNIT-101B,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.68299068,7017,2017-05-15T00:00:00,12201,2907916,3644291,Nails,PASS
13155312,Pass,,89922,10013,M4T,111,1244 YONGE ST,SPA NAILS,Notice to Comply,-79.39222455,556822,,UNIT-101B,Appropriate contact time used on approved disinfectants,,Conditional,,43.68299068,7017,2017-05-15T00:00:00,12202,2907916,3644291,Nails,PASS
13155313,Pass,,89923,10005,M4T,112,1244 YONGE ST,SPA NAILS,Notice to Comply,-79.39222455,556823,,UNIT-101B,Single-use items used on one client only,,Pass,,43.68299068,7018,2017-05-15T00:00:00,12203,2907916,3644291,Aesthetics,PASS
13155314,Pass,,89923,10012,M4T,113,1244 YONGE ST,SPA NAILS,Notice to Comply,-79.39222455,556823,,UNIT-101B,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Pass,,43.68299068,7018,2017-05-15T00:00:00,12204,2907916,3644291,Aesthetics,PASS
13155315,Pass,,89923,10013,M4T,114,1244 YONGE ST,SPA NAILS,Notice to Comply,-79.39222455,556823,,UNIT-101B,Appropriate contact time used on approved disinfectants,,Pass,,43.68299068,7018,2017-05-15T00:00:00,12205,2907916,3644291,Aesthetics,PASS
13155316,Pass,,89925,10001,M5T,115,430 DUNDAS ST W,JANE'S SALON,Notice to Comply,-79.39556402,557215,,FLR-2,Sink with hot & cold running water,,Conditional,,43.65377469,7016,2017-05-16T00:00:00,12206,2905641,3644893,Barbering & Hairdressing,PASS
13155317,Pass,,89929,10005,M1P,116,2891 LAWRENCE AVE E,FANCY NAILS,Notice to Comply,-79.25304,557266,,UNIT-10,Single-use items used on one client only,,Conditional,,43.75397,7017,2017-05-15T00:00:00,12210,2908270,3644979,Nails,PASS
13155318,Pass,,89929,10007,M1P,117,2891 LAWRENCE AVE E,FANCY NAILS,Notice to Comply,-79.25304,557266,,UNIT-10,Non-critical items maintained in a sanitary manner before use,,Conditional,,43.75397,7017,2017-05-15T00:00:00,12211,2908270,3644979,Nails,PASS
13155319,Pass,,89929,10011,M1P,118,2891 LAWRENCE AVE E,FANCY NAILS,Notice to Comply,-79.25304,557266,,UNIT-10,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.75397,7017,2017-05-15T00:00:00,12212,2908270,3644979,Nails,PASS
13155320,Pass,,89939,10007,M1S,119,20 NUGGET AVE,"BHABI'S BEAUTY SALON, HAIR & SKIN CARE",Notice to Comply,-79.2591675,557900,,UNIT-6,Non-critical items maintained in a sanitary manner before use,,Conditional,,43.79286899,7018,2017-05-25T00:00:00,12224,2908793,3645822,Aesthetics,PASS
13155321,Pass,,89939,10015,M1S,120,20 NUGGET AVE,"BHABI'S BEAUTY SALON, HAIR & SKIN CARE",Notice to Comply,-79.2591675,557900,,UNIT-6,Work surfaces cleaned then disinfected with a LLD daily,,Conditional,,43.79286899,7018,2017-05-25T00:00:00,12225,2908793,3645822,Aesthetics,PASS
13155322,Pass,,89942,10012,M1T,121,3577 SHEPPARD AVE E,LOVABLE ME HAIR DESIGN,Notice to Comply,-79.29895111,558353,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.78035046,7016,2017-05-25T00:00:00,12227,2905233,3646267,Barbering & Hairdressing,PASS
13155323,Pass,,89943,10012,M1T,122,3577 SHEPPARD AVE E,LOVABLE ME HAIR DESIGN,Notice to Comply,-79.29895111,558354,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.78035046,7018,2017-05-25T00:00:00,12228,2905233,3646267,Aesthetics,PASS
13155324,Pass,,89955,10020,M6L,123,1341 LAWRENCE AVE W,L'AMOUR NAILS,Notice to Comply,-79.47525801,560218,,UNIT-19,Footbaths cleaned then disinfected with an ILD between clients,,Conditional,,43.70936041,7017,2017-05-26T00:00:00,12231,2909962,3647554,Nails,PASS
13155325,Pass,,89956,10007,M6L,124,1341 LAWRENCE AVE W,L'AMOUR NAILS,Notice to Comply,-79.47525801,560219,,UNIT-19,Non-critical items maintained in a sanitary manner before use,,Conditional,,43.70936041,7018,2017-05-26T00:00:00,12232,2909962,3647554,Aesthetics,PASS
13155326,Pass,,89963,10016,M6B,125,2468 DUFFERIN ST,XTREME BEAUTY CENTRE,Notice to Comply,-79.45194651,561969,,,Sharps discarded immediately in an approved sharps container and disposed of properly,,Conditional,,43.7000866,7018,2017-05-23T00:00:00,12242,2910613,3648538,Aesthetics,PASS
13155327,Pass,,89967,10005,M4W,126,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638627,,UNIT-6B,Single-use items used on one client only,,Conditional,,43.67154286,7017,2017-05-19T00:00:00,12243,2909792,3793038,Nails,PASS
13155328,Pass,,89967,10020,M4W,127,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638627,,UNIT-6B,Footbaths cleaned then disinfected with an ILD between clients,,Conditional,,43.67154286,7017,2017-05-19T00:00:00,12247,2909792,3793038,Nails,PASS
13155329,Pass,,89967,10011,M4W,128,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638627,,UNIT-6B,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.67154286,7017,2017-05-19T00:00:00,12244,2909792,3793038,Nails,PASS
13155330,Pass,,89967,10012,M4W,129,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638627,,UNIT-6B,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.67154286,7017,2017-05-19T00:00:00,12245,2909792,3793038,Nails,PASS
13155331,Pass,,89967,10017,M4W,130,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638627,,UNIT-6B,Blood/body fluid exposure records on-site for 1 year maintained for 5 years,,Conditional,,43.67154286,7017,2017-05-19T00:00:00,12246,2909792,3793038,Nails,PASS
13155332,Pass,,89968,10005,M4W,131,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638628,,UNIT-6B,Single-use items used on one client only,,Conditional,,43.67154286,7018,2017-05-19T00:00:00,12248,2909792,3793038,Aesthetics,PASS
13155333,Pass,,89968,10017,M4W,132,345 BLOOR ST E,VIP 1 NAIL SALON,Notice to Comply,-79.37797924,638628,,UNIT-6B,Blood/body fluid exposure records on-site for 1 year maintained for 5 years,,Conditional,,43.67154286,7018,2017-05-19T00:00:00,12249,2909792,3793038,Aesthetics,PASS
13155334,Pass,12258,90226,10005,M6M,133,530 ROGERS RD,SWEET NAILS SPA,Ticket,-79.46875243,558314,"Fined Only, No Court",,Single-use items used on one client only,310,Conditional,2017-07-19,43.68248491,7017,2017-05-30T00:00:00,12257,2907539,3643699,Nails,PASS
13155335,Pass,,90227,10006,M6M,134,530 ROGERS RD,SWEET NAILS SPA,Notice to Comply,-79.46875243,558315,,,Products dispensed in a manner to prevent contamination,,Conditional,,43.68248491,7018,2017-05-30T00:00:00,12259,2907539,3643699,Aesthetics,PASS
13155336,Pass,,90231,10011,M5P,135,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558320,,UNIT-101,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.68902432,7017,2017-06-01T00:00:00,12260,2909071,3646243,Nails,PASS
13155337,Pass,,90231,10020,M5P,136,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558320,,UNIT-101,Footbaths cleaned then disinfected with an ILD between clients,,Conditional,,43.68902432,7017,2017-06-01T00:00:00,12261,2909071,3646243,Nails,PASS
13155338,Pass,,90232,10005,M5P,137,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558321,,UNIT-101,Single-use items used on one client only,,Conditional,,43.68902432,7018,2017-06-01T00:00:00,12262,2909071,3646243,Aesthetics,PASS
13155339,Pass,,90232,10011,M5P,138,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558321,,UNIT-101,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.68902432,7018,2017-06-01T00:00:00,12263,2909071,3646243,Aesthetics,PASS
13155340,Pass,,90232,10104,M5P,139,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558321,,UNIT-101,Records maintained for items purchased as pre-packaged & sterile,,Conditional,,43.68902432,7018,2017-06-01T00:00:00,12264,2909071,3646243,Aesthetics,PASS
13155341,Pass,,90233,10104,M5P,140,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558322,,UNIT-101,Records maintained for items purchased as pre-packaged & sterile,,Conditional,,43.68902432,7020,2017-06-01T00:00:00,12265,2909071,3646243,Electrolysis,PASS
13155342,Pass,,90233,10117,M5P,141,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558322,,UNIT-101,Tip of needle holder in electrolysis cleaned then disinfected with a HLD between clients,,Conditional,,43.68902432,7020,2017-06-01T00:00:00,12266,2909071,3646243,Electrolysis,PASS
13155343,Pass,,90233,10118,M5P,142,446 SPADINA RD,FOREST HILL SPA,Notice to Comply,-79.41313862,558322,,UNIT-101,Tweezers used to hold sterile needle cleaned then disinfected with a HLD between clients,,Conditional,,43.68902432,7020,2017-06-01T00:00:00,12267,2909071,3646243,Electrolysis,PASS
13155344,Pass,,90237,10008,M3H,143,560 SHEPPARD AVE W,HAIR SWEETY,Notice to Comply,-79.43763619,559441,,,Non-critical items cleaned then disinfected with a LLD between clients,,Conditional,,43.75582072,7016,2017-05-25T00:00:00,12269,2904800,3647066,Barbering & Hairdressing,PASS
13155345,Pass,,90237,10011,M3H,144,560 SHEPPARD AVE W,HAIR SWEETY,Notice to Comply,-79.43763619,559441,,,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.75582072,7016,2017-05-25T00:00:00,12270,2904800,3647066,Barbering & Hairdressing,PASS
13155346,Pass,,90237,10012,M3H,145,560 SHEPPARD AVE W,HAIR SWEETY,Notice to Comply,-79.43763619,559441,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.75582072,7016,2017-05-25T00:00:00,12271,2904800,3647066,Barbering & Hairdressing,PASS
13155347,Pass,,90239,10112,M8Y,146,695 THE QUEENSWAY,BAMBOO TATTOO STUDIO,Notice to Comply,-79.50069,559506,,,Items in contact with treated skin are single-use plastic wrapped or ILD between clients,,Conditional,,43.62666,7024,2017-06-02T00:00:00,12272,2909667,4843302,Tattooing,PASS
13155348,Pass,,90244,10005,M1H,147,3478 LAWRENCE AVE E,SEXY NAILS,Notice to Comply,-79.22619563,560595,,UNIT-C2,Single-use items used on one client only,,Conditional,,43.75985513,7018,2017-05-31T00:00:00,12281,2910106,3647761,Aesthetics,PASS
13155349,Pass,,90247,10005,M9N,148,1896 WESTON RD,OMELY NAILS,Notice to Comply,-79.51625271,561645,,,Single-use items used on one client only,,Conditional,,43.69988805,7017,2017-06-01T00:00:00,12282,2908316,3645047,Nails,PASS
13155350,Pass,,90247,10016,M9N,149,1896 WESTON RD,OMELY NAILS,Notice to Comply,-79.51625271,561645,,,Sharps discarded immediately in an approved sharps container and disposed of properly,,Conditional,,43.69988805,7017,2017-06-01T00:00:00,12283,2908316,3645047,Nails,PASS
13155351,Pass,,90248,10007,M9N,150,1896 WESTON RD,OMELY NAILS,Notice to Comply,-79.51625271,561646,,,Non-critical items maintained in a sanitary manner before use,,Conditional,,43.69988805,7018,2017-06-01T00:00:00,12284,2908316,3645047,Aesthetics,PASS
13155352,Pass,,90248,10011,M9N,151,1896 WESTON RD,OMELY NAILS,Notice to Comply,-79.51625271,561646,,,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.69988805,7018,2017-06-01T00:00:00,12285,2908316,3645047,Aesthetics,PASS
13155353,Pass,,90248,10012,M9N,152,1896 WESTON RD,OMELY NAILS,Notice to Comply,-79.51625271,561646,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.69988805,7018,2017-06-01T00:00:00,12286,2908316,3645047,Aesthetics,PASS
13155354,Pass,,90373,10012,M1R,153,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555509,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.74330208,7016,2017-06-06T00:00:00,12303,2905116,3640743,Barbering & Hairdressing,PASS
13155355,Pass,,90373,10011,M1R,154,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555509,,,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.74330208,7016,2017-06-06T00:00:00,12302,2905116,3640743,Barbering & Hairdressing,PASS
13155356,Pass,,90373,10002,M1R,155,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555509,,,Liquid soap & single-use towels or 70% alcohol based handrub,,Conditional,,43.74330208,7016,2017-06-06T00:00:00,12301,2905116,3640743,Barbering & Hairdressing,PASS
13155357,Pass,,90373,10013,M1R,156,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555509,,,Appropriate contact time used on approved disinfectants,,Conditional,,43.74330208,7016,2017-06-06T00:00:00,12304,2905116,3640743,Barbering & Hairdressing,PASS
13155358,Pass,,90373,10016,M1R,157,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555509,,,Sharps discarded immediately in an approved sharps container and disposed of properly,,Conditional,,43.74330208,7016,2017-06-06T00:00:00,12305,2905116,3640743,Barbering & Hairdressing,PASS
13155359,Pass,,90374,10012,M1R,158,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555510,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.74330208,7018,2017-06-06T00:00:00,12308,2905116,3640743,Aesthetics,PASS
13155360,Pass,,90374,10011,M1R,159,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555510,,,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.74330208,7018,2017-06-06T00:00:00,12307,2905116,3640743,Aesthetics,PASS
13155361,Pass,,90374,10002,M1R,160,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555510,,,Liquid soap & single-use towels or 70% alcohol based handrub,,Conditional,,43.74330208,7018,2017-06-06T00:00:00,12306,2905116,3640743,Aesthetics,PASS
13155362,Pass,,90374,10013,M1R,161,1835 LAWRENCE AVE E,AL-WALEED SALON INC,Notice to Comply,-79.30318588,555510,,,Appropriate contact time used on approved disinfectants,,Conditional,,43.74330208,7018,2017-06-06T00:00:00,12309,2905116,3640743,Aesthetics,PASS
13155363,Pass,,90377,10012,M6H,162,1258 BLOOR ST W,VITO'S BARBER SHOP,Notice to Comply,-79.44050906,556379,,,Semi-critical items cleaned then disinfected with an ILD or HLD between clients,,Conditional,,43.65906973,7016,2017-06-06T00:00:00,12310,2905396,3641053,Barbering & Hairdressing,PASS
13155364,Pass,,90377,10016,M6H,163,1258 BLOOR ST W,VITO'S BARBER SHOP,Notice to Comply,-79.44050906,556379,,,Sharps discarded immediately in an approved sharps container and disposed of properly,,Conditional,,43.65906973,7016,2017-06-06T00:00:00,12311,2905396,3641053,Barbering & Hairdressing,PASS
13155365,Pass,,90377,10018,M6H,164,1258 BLOOR ST W,VITO'S BARBER SHOP,Notice to Comply,-79.44050906,556379,,,HLD on-site for work surfaces & items that may be contaminated with blood/body fluids,,Conditional,,43.65906973,7016,2017-06-06T00:00:00,12312,2905396,3641053,Barbering & Hairdressing,PASS
13155366,Pass,,90398,10016,M1X,165,6055 STEELES AVE E,"ANGEL SALON, SPA",Notice to Comply,-79.24951889,560576,,UNIT-C128,Sharps discarded immediately in an approved sharps container and disposed of properly,,Conditional,,43.83656846,7017,2017-06-07T00:00:00,12316,2910097,3809864,Nails,PASS
13155367,Pass,,90398,10021,M1X,166,6055 STEELES AVE E,"ANGEL SALON, SPA",Notice to Comply,-79.24951889,560576,,UNIT-C128,"Screens & covers on footbaths are removed, cleaned then disinfected with an ILD",,Conditional,,43.83656846,7017,2017-06-07T00:00:00,12317,2910097,3809864,Nails,PASS
13155368,Pass,,90399,10011,M1X,167,6055 STEELES AVE E,"ANGEL SALON, SPA",Notice to Comply,-79.24951889,560577,,UNIT-C128,Semi-critical items maintained in a sanitary manner before use,,Conditional,,43.83656846,7018,2017-06-07T00:00:00,12318,2910097,3809864,Aesthetics,PASS
